Va,Vb,Vc,Ia,Ib,Ic,Type
133238.6213,133251.5809,133262.9411,2010.290902,2010.229447,2010.205246,ABCG
133281.5795,133262.2129,133258.3631,2010.183148,2010.195445,2010.23078,ABCG
133230.4361,133253.4518,133249.791,2010.276804,2010.216117,2010.237744,ABCG
133284.5923,133259.4115,133270.7815,2010.209119,2010.205159,2010.218258,ABCG
133232.8109,133256.8868,133239.3436,2010.231882,2010.207699,2010.228352,ABCG
133276.9597,133255.6997,133278.0761,2010.242223,2010.207687,2010.239077,ABCG
133244.8838,133260.4787,133235.9721,2010.203158,2010.210527,2010.192889,ABCG
133261.8199,133252.6109,133277.229,2010.24173,2010.200851,2010.26749,ABCG
133261.5987,133262.7462,133240.9924,2010.224681,2010.222509,2010.166588,ABCG
133245.5402,133251.402,133268.7728,2010.191594,2010.190181,2010.2694,ABCG
133276.0141,133262.8016,133252.0957,2010.294857,2010.234377,2010.181408,ABCG
133234.811,133252.4926,133256.4922,2010.113064,2010.185514,2010.225193,ABCG
133282.4535,133260.7351,133264.4729,2010.374716,2010.23528,2010.244626,ABCG
133233.6451,133255.3022,133245.625,2010.054801,2010.194715,2010.144805,ABCG
133278.9825,133257.5368,133273.0655,2010.408684,2010.219625,2010.331081,ABCG
133241.7156,133258.5565,133240.4509,2010.065344,2010.218133,2010.065929,ABCG
133268.0517,133254.6056,133274.8374,2010.356932,2010.191299,2010.394137,ABCG
133254.7864,133260.9001,133242.4381,2010.162833,2010.247045,2010.035383,ABCG
133255.0705,133253.0928,133269.9828,2010.221624,2010.162745,2010.390212,ABCG
133266.941,133261.5131,133249.8124,2010.319095,2010.267265,2010.083098,ABCG
133245.6875,133253.4029,133261.5415,2010.052031,2010.149099,2010.304072,ABCG
133273.4424,133260.4324,133258.6859,2010.468109,2010.266291,2010.202679,ABCG
133243.1657,133255.0857,133253.6965,2009.924255,2010.160251,2010.161102,ABCG
133272.7929,133258.4394,133265.1026,2010.536072,2010.240336,2010.349705,ABCG
133247.1312,133257.1467,133249.6674,2009.904682,2010.19499,2010.01906,ABCG
133267.0339,133256.5976,133266.9305,2010.478572,2010.19743,2010.459983,ABCG
133254.2305,133258.5964,133250.2753,2010.015336,2010.240433,2009.942319,ABCG
133260.2544,133255.6936,133264.6613,2010.305876,2010.154698,2010.47954,ABCG
133260.2298,133258.9432,133253.8625,2010.219183,2010.277352,2009.970826,ABCG
133256.1951,133255.8748,133260.7844,2010.082637,2010.130824,2010.391675,ABCG
133262.3713,133258.3802,133257.5162,2010.433858,2010.288989,2010.099277,ABCG
133256.2619,133256.6583,133258.1569,2009.900835,2010.13726,2010.227287,ABCG
133260.7214,133257.5871,133258.8644,2010.568099,2010.269093,2010.277317,ABCG
133258.9912,133257.2848,133258.3042,2009.838239,2010.17251,2010.052697,ABCG
133257.8323,133257.2754,133257.4367,2010.563646,2010.225191,2010.431352,ABCG
133261.1931,133257.2062,133260.5896,2009.922303,2010.222397,2009.940235,ABCG
133256.975,133257.7408,133254.8502,2010.422326,2010.175404,2010.497728,ABCG
133260.0774,133256.4285,133262.6937,2010.117158,2010.266314,2009.935509,ABCG
133259.9741,133258.6739,133253.739,2010.205164,2010.140266,2010.451426,ABCG
133255.134,133255.5182,133262.1162,2010.340158,2010.286521,2010.037087,ABCG
133265.893,133259.3389,133256.0441,2010.004012,2010.133481,2010.316531,ABCG
133248.6789,133255.265,133257.8411,2010.499935,2010.276023,2010.198269,ABCG
133271.3488,133259.0215,133261.6407,2009.899484,2010.156022,2010.153757,ABCG
133244.7098,133256.1877,133251.2053,2010.53748,2010.241299,2010.349783,ABCG
133272.3385,133257.4961,133268.1136,2009.92556,2010.196327,2010.031475,ABCG
133246.6478,133258.1623,133245.4299,2010.450613,2010.198693,2010.432015,ABCG
133266.611,133255.2456,133271.8724,2010.057509,2010.236279,2009.994602,ABCG
133255.1865,133260.3918,133243.999,2010.290787,2010.166398,2010.421028,ABCG
133255.2764,133253.2916,133270.0653,2010.227936,2010.259891,2010.046322,ABCG
133267.4663,133261.759,133248.7117,2010.134992,2010.156067,2010.336191,ABCG
133242.7046,133252.702,133262.2849,2010.361734,2010.260345,2010.15081,ABCG
133278.1249,133261.3943,133258.4583,2010.047643,2010.168116,2010.226699,ABCG
133234.6396,133254.0219,133251.1237,2010.411771,2010.242102,2010.254366,ABCG
133281.7947,133259.1688,133269.4318,2010.05171,2010.192807,2010.144865,ABCG
133235.4064,133256.9266,133241.1999,2010.377657,2010.21734,2010.313301,ABCG
133275.8254,133255.8438,133276.7627,2010.122881,2010.216219,2010.120304,ABCG
133245.6111,133260.2942,133237.0611,2010.299376,2010.198921,2010.314082,ABCG
133261.8383,133252.7795,133276.8169,2010.208192,2010.227763,2010.148069,ABCG
133261.5451,133262.6849,133240.9736,2010.230815,2010.193713,2010.275957,ABCG
133245.262,133251.3248,133269.0276,2010.257885,2010.22527,2010.19596,ABCG
133276.6787,133263.0065,133251.7063,2010.208429,2010.199747,2010.235853,ABCG
133232.9891,133252.1804,133256.3238,2010.252793,2010.215127,2010.225984,ABCG
133243.9616,133245.3809,133247.5409,1857.04135,1857.378654,1857.548755,ABCG
133251.9303,133247.0002,133248.8194,1858.053121,1857.584555,1857.600639,ABCG
133248.1409,133246.4096,133247.5223,1856.920832,1857.428256,1857.274402,ABCG
133247.4082,133246.447,133246.8224,1858.045812,1857.515956,1857.839796,ABCG
133251.7166,133246.3638,133250.9207,1857.030775,1857.504487,1857.08813,ABCG
133245.8384,133247.0953,133242.8861,1857.825061,1857.43892,1857.942274,ABCG
133250.291,133245.2226,133254.1875,1857.322349,1857.574887,1857.067647,ABCG
133250.1409,133248.4909,133241.0793,1857.488762,1857.385986,1857.868749,ABCG
133242.9823,133243.8455,133253.4416,1857.667151,1857.610259,1857.215036,ABCG
133258.9509,133249.5064,133244.4287,1857.183593,1857.378109,1857.65976,ABCG
133233.3047,133243.4464,133247.0908,1857.919789,1857.598274,1857.458033,ABCG
133267.1096,133249.0444,133252.7636,1857.03452,1857.415175,1857.41379,ABCG
133227.3606,133244.8189,133237.1808,1857.986687,1857.548436,1857.687588,ABCG
133268.5411,133246.7666,133262.3919,1857.087196,1857.477121,1857.237768,ABCG
133230.3023,133247.7625,133228.621,1857.866307,1857.486159,1857.811654,ABCG
133259.9366,133243.4226,133267.8872,1857.292095,1857.534789,1857.195808,ABCG
133243.0366,133251.0557,133226.6237,1857.641648,1857.439369,1857.797288,ABCG
133243.1511,133240.5617,133265.0689,1857.536866,1857.564648,1857.282342,ABCG
133261.0916,133253.0252,133233.7207,1857.431187,1857.424812,1857.68021,ABCG
133224.8699,133239.7572,133253.5511,1857.707949,1857.559673,1857.432319,ABCG
133276.4186,133252.4242,133248.0162,1857.325803,1857.441134,1857.538719,ABCG
133213.5581,133241.7461,133237.4107,1857.747819,1857.530936,1857.561178,ABCG
133281.3059,133249.1522,133263.719,1857.345605,1857.471958,1857.447753,ABCG
133215.204,133245.9539,133223.5002,1857.677882,1857.499586,1857.61171,ABCG
133272.3909,133244.4136,133273.7891,1857.4386,1857.496681,1857.438861,ABCG
133230.0847,133250.6805,133218.1897,1857.576667,1857.484051,1857.58215,ABCG
133252.641,133240.2046,133273.3805,1857.519522,1857.502656,1857.487674,ABCG
133252.3117,133253.8785,133224.1904,1857.527576,1857.489718,1857.520991,ABCG
133230.1957,133238.3715,133262.3093,1857.525023,1857.49188,1857.534527,ABCG
133272.4802,133254.1355,133239.119,1857.566837,1857.506761,1857.492828,ABCG
133214.5824,133239.7165,133245.2491,1857.453024,1857.478607,1857.525183,ABCG
133282.1137,133251.3605,133256.574,1857.661563,1857.517125,1857.535654,ABCG
133212.2003,133243.6098,133229.5269,1857.36362,1857.47951,1857.447437,ABCG
133277.6534,133246.8212,133269.1932,1857.730393,1857.506464,1857.63464,ABCG
133223.3614,133248.3067,133221.6277,1857.341136,1857.502258,1857.341971,ABCG
133261.9828,133242.5156,133272.1324,1857.694824,1857.474048,1857.728028,ABCG
133242.3748,133251.8044,133224.1865,1857.439222,1857.539308,1857.280519,ABCG
133242.7637,133240.2033,133265.205,1857.531626,1857.434738,1857.742456,ABCG
133260.5625,133252.7943,133234.9749,1857.641122,1857.570795,1857.323129,ABCG
133228.5075,133240.5938,133252.6462,1857.295549,1857.411591,1857.63811,ABCG
133270.5851,133251.2274,133248.3307,1857.859368,1857.575253,1857.478694,ABCG
133224.4507,133243.0973,133240.7123,1857.097584,1857.422919,1857.437919,ABCG
133269.8189,133248.2213,133258.1987,1857.977428,1857.542351,1857.691917,ABCG
133230.352,133246.2393,133234.4384,1857.048586,1857.470942,1857.223154,ABCG
133261.1066,133245.389,133261.1353,1857.912095,1857.480458,1857.865877,ABCG
133241.2508,133248.4902,133235.2758,1857.197882,1857.538519,1857.095839,ABCG
133250.6397,133243.9691,133257.7183,1857.662986,1857.414446,1857.909753,ABCG
133250.6175,133249.0537,133240.8005,1857.500535,1857.596245,1857.126742,ABCG
133244.2605,133244.2288,133251.7099,1857.321286,1857.374331,1857.787003,ABCG
133254.0699,133248.1939,133246.5282,1857.832558,1857.616593,1857.316363,ABCG
133244.2707,133245.444,133247.5563,1857.030892,1857.380388,1857.538171,ABCG
133251.5925,133246.9528,133248.7252,1858.048026,1857.587876,1857.590266,ABCG
133248.4822,133246.4371,133247.6909,1856.920338,1857.432483,1857.265229,ABCG
133247.0981,133246.4427,133246.5955,1858.049546,1857.520712,1857.832394,ABCG
133251.9543,133246.3445,133251.175,1857.039954,1857.509332,1857.084359,ABCG
133245.6766,133247.1353,133242.618,1857.836033,1857.44346,1857.939943,ABCG
133250.3342,133245.1655,133254.4235,1857.336777,1857.578311,1857.070734,ABCG
133250.1791,133248.5572,133240.8746,1857.503277,1857.388819,1857.872026,ABCG
133242.8255,133243.7751,133253.5677,1857.680361,1857.610913,1857.223358,ABCG
133259.1515,133249.5712,133244.3571,1857.197018,1857.378368,1857.667524,ABCG
133233.0251,133243.3907,133247.0686,1857.926158,1857.596024,1857.467736,ABCG
133267.3694,133249.0829,133252.8308,1857.042668,1857.412876,1857.423588,ABCG
133227.0768,133244.7966,133237.0381,1857.983822,1857.54436,1857.694381,ABCG
133268.7458,133246.7685,133262.5442,1857.087599,1857.47313,1857.246512,ABCG
133230.1151,133247.7752,133228.4316,1857.855906,1857.482032,1857.812709,ABCG
133260.0149,133243.3947,133268.0439,1857.284813,1857.530519,1857.200707,ABCG
133242.9857,133251.0899,133226.4669,1857.628543,1857.436892,1857.79239,ABCG
133243.1024,133240.5223,133265.1654,1857.524525,1857.561577,1857.281829,ABCG
133261.1469,133253.061,133233.6423,1857.421103,1857.42492,1857.671702,ABCG
133224.7523,133239.7252,133253.5678,1857.694924,1857.558836,1857.42665,ABCG
133276.5097,133252.4466,133248.0122,1857.322883,1857.443664,1857.53034,ABCG
133213.4468,133241.7312,133237.3742,1857.738739,1857.532558,1857.552429,ABCG
133281.3688,133249.158,133263.7489,1857.350793,1857.475791,1857.442965,ABCG
133215.146,133245.953,133223.4591,1857.675943,1857.503002,1857.603089,ABCG
133272.4046,133244.4107,133273.8074,1857.449492,1857.500259,1857.439431,ABCG
133230.0758,133250.6826,133218.1799,1857.582387,1857.487951,1857.576814,ABCG
133252.6341,133240.2049,133273.3681,1857.531609,1857.504623,1857.4931,ABCG
133252.3073,133253.8733,133224.2122,1857.538547,1857.492638,1857.520814,ABCG
133230.22,133238.3818,133262.2849,1857.533661,1857.49159,1857.54245,ABCG
133272.4318,133254.1211,133239.1384,1857.57864,1857.507645,1857.497634,ABCG
133214.6724,133239.7333,133245.2551,1857.455233,1857.476305,1857.532497,ABCG
133282.0076,133251.3455,133256.5474,1857.669538,1857.515733,1857.543278,ABCG
133212.3429,133243.6206,133229.5986,1857.359016,1857.476157,1857.451554,ABCG
133277.5274,133246.8196,133269.0998,1857.731538,1857.503451,1857.641838,ABCG
133223.4957,133248.2984,133221.7647,1857.331766,1857.499107,1857.341698,ABCG
133261.9098,133242.5374,133271.9939,1857.689013,1857.470684,1857.731855,ABCG
133242.423,133251.7719,133224.3446,1857.428533,1857.537432,1857.27629,ABCG
133242.8108,133240.2471,133265.0809,1857.521593,1857.432381,1857.74151,ABCG
133260.4754,133252.7458,133235.0842,1857.632601,1857.570736,1857.316617,ABCG
133228.6932,133240.645,133252.605,1857.285649,1857.411126,1857.633084,ABCG
133270.3755,133251.1821,133248.3312,1857.855407,1857.576896,1857.472071,ABCG
133224.7257,133243.1342,133240.7941,1857.091876,1857.424413,1857.431224,ABCG
133269.5641,133248.2006,133258.0742,1857.978744,1857.545032,1857.687112,ABCG
133230.6154,133246.2435,133234.6294,1857.049096,1857.473647,1857.217787,ABCG
133260.9153,133245.4053,133260.9267,1857.917765,1857.483234,1857.864063,ABCG
133241.395,133248.4566,133235.5096,1857.203821,1857.541222,1857.09403,ABCG
133250.601,133244.0192,133257.508,1857.670934,1857.416417,1857.911155,ABCG
133250.5796,133248.9936,133240.9861,1857.50879,1857.597799,1857.128999,ABCG
133244.4001,133244.2942,133251.585,1857.328984,1857.374912,1857.790978,ABCG
133253.8626,133248.1309,133246.5914,1857.839192,1857.6164,1857.321334,ABCG
133244.5363,133245.4989,133247.5681,1857.036062,1857.379463,1857.543456,ABCG
133258.2341,133242.9657,133241.8236,1724.363646,1724.778754,1725.016415,ABCG
133221.6553,133237.0251,133235.5362,1725.634927,1725.047931,1725.057848,ABCG
133265.5187,133241.6538,133252.725,1724.270585,1724.850159,1724.690062,ABCG
133218.2671,133239.4403,133223.7209,1725.587895,1724.960544,1725.328018,ABCG
133262.4223,133238.2697,133262.8869,1724.454534,1724.941138,1724.514859,ABCG
133227.0536,133243.364,133216.1722,1725.314816,1724.87702,1725.406386,ABCG
133246.9483,133234.2345,133265.4687,1724.79481,1725.010044,1724.5427,ABCG
133246.4958,133246.8891,133218.6635,1724.977741,1724.832882,1725.296009,ABCG
133224.2275,133231.6863,133256.7787,1725.113835,1725.031515,1724.721221,ABCG
133268.4886,133247.9565,133232.2035,1724.744888,1724.839413,1725.091005,ABCG
133204.4384,133232.3061,133238.8568,1725.274652,1725.007641,1724.932336,ABCG
133282.2218,133245.5305,133251.8897,1724.701526,1724.880466,1724.916609,ABCG
133197.6585,133236.3118,133218.9756,1725.248709,1724.963485,1725.06334,ABCG
133279.8787,133240.2826,133269.0247,1724.813094,1724.924451,1724.85675,ABCG
133208.4077,133242.2023,133206.1881,1725.117967,1724.930254,1725.06932,ABCG
133261.033,133234.3736,133275.448,1724.958822,1724.944103,1724.910367,ABCG
133232.9167,133247.4267,133206.7143,1725.01344,1724.926237,1724.991974,ABCG
133233.2802,133230.421,133267.7754,1725.013576,1724.932427,1725.000274,ABCG
133260.709,133249.6428,133220.6541,1725.028243,1724.946602,1724.925771,ABCG
133208.6563,133230.1888,133249.2438,1724.928502,1724.905704,1725.02767,ABCG
133279.7288,133247.8962,133241.8357,1725.157196,1724.967796,1724.952898,ABCG
133197.6937,133233.7008,133228.1412,1724.762753,1724.892092,1724.938966,ABCG
133282.2964,133243.0897,133260.9066,1725.298966,1724.963651,1725.086393,ABCG
133204.2637,133239.2522,133213.6438,1724.647471,1724.912735,1724.764717,ABCG
133268.7331,133237.4943,133270.0102,1725.319702,1724.923465,1725.256038,ABCG
133223.9402,133244.3073,133211.2827,1724.702902,1724.966727,1724.606752,ABCG
133246.7852,133233.5715,133266.5483,1725.140713,1724.861072,1725.346566,ABCG
133246.6845,133246.7919,133220.4491,1724.95736,1725.029121,1724.579723,ABCG
133227.26,133232.7483,133254.0675,1724.79794,1724.80908,1725.266929,ABCG
133262.2855,133246.0825,133235.2028,1725.316921,1725.063686,1724.740209,ABCG
133218.3242,133234.796,133239.9067,1724.436308,1724.801051,1725.010574,ABCG
133265.5321,133243.1786,133247.8182,1725.606324,1725.043523,1725.044859,ABCG
133221.5837,133238.1215,133231.0078,1724.238715,1724.851535,1724.67077,ABCG
133258.3405,133240.0011,133253.018,1725.660744,1724.967891,1725.363552,ABCG
133232.0005,133240.7686,133230.2595,1724.327093,1724.945478,1724.399655,ABCG
133247.8286,133238.245,133250.5347,1725.418319,1724.865386,1725.542755,ABCG
133241.5027,133241.5407,133235.3767,1724.69048,1725.043545,1724.331308,ABCG
133241.6158,133238.4472,133244.6546,1724.96161,1724.781052,1725.485613,ABCG
133244.0656,133240.6076,133240.83,1725.18163,1725.101098,1724.510145,ABCG
133243.1505,133239.7902,133241.1418,1724.48328,1724.753943,1725.205218,ABCG
133239.2754,133239.2697,133241.586,1725.586382,1725.090877,1724.864229,ABCG
133249.7872,133240.7267,133243.4257,1724.192397,1724.797077,1724.821495,ABCG
133232.3284,133239.0454,133236.4034,1725.729656,1725.017164,1725.239027,ABCG
133254.6951,133240.0361,133250.3317,1724.210569,1724.890644,1724.502484,ABCG
133230.5224,133240.6375,133228.721,1725.561742,1724.913742,1725.4741,ABCG
133251.4231,133237.673,133256.7144,1724.513294,1724.992154,1724.380931,ABCG
133238.348,133243.4028,133224.5948,1725.179305,1724.826687,1725.481805,ABCG
133238.3788,133234.8936,133256.642,1724.947468,1725.058029,1724.490535,ABCG
133254.1335,133245.6547,133228.8741,1724.770963,1724.791267,1725.286457,ABCG
133220.5074,133233.5645,133247.271,1725.314217,1725.065011,1724.755331,ABCG
133270.3311,133245.6428,133241.8672,1724.517854,1724.815272,1725.004329,ABCG
133207.0443,133235.0399,133231.1039,1725.470902,1725.020046,1725.036241,ABCG
133277.4351,133242.6502,133258.5204,1724.503459,1724.877469,1724.777144,ABCG
133206.4798,133239.256,133215.2117,1725.397107,1724.95385,1725.207548,ABCG
133269.399,133237.5643,133270.7245,1724.680824,1724.941366,1724.696621,ABCG
133221.5338,133244.5875,133207.7083,1725.190911,1724.902363,1725.220525,ABCG
133247.4886,133232.5614,133271.5726,1724.912434,1724.976138,1724.761556,ABCG
133247.0375,133248.5879,133213.3568,1725.001082,1724.886828,1725.120087,ABCG
133220.3052,133230.04,133259.2426,1725.057036,1724.972812,1724.889645,ABCG
133272.0571,133249.2371,133230.7449,1724.93617,1724.903655,1725.00763,ABCG
133199.794,133231.3652,133238.3232,1725.05216,1724.946882,1724.974784,ABCG
133285.2426,133246.0249,133252.6596,1725.00332,1724.929348,1724.973701,ABCG
133195.283,133236.112,133217.7716,1724.945206,1724.926449,1724.954926,ABCG
133280.5703,133240.2708,133269.5478,1725.111362,1724.937044,1725.04076,ABCG
133208.732,133242.2292,133206.5212,1724.856567,1724.93327,1724.850391,ABCG
133260.4022,133234.4949,133274.2474,1725.134766,1724.914553,1725.149785,ABCG
133233.7617,133247.0509,133209.0616,1724.897864,1724.968132,1724.750293,ABCG
133234.2233,133231.1658,133265.4754,1724.999379,1724.873057,1725.198453,ABCG
133258.9827,133248.6171,133223.3401,1725.094536,1725.009324,1724.755219,ABCG
133213.7499,133231.4927,133248.2387,1724.738146,1724.841146,1725.108189,ABCG
133273.7994,133246.6028,133242.0738,1725.359859,1725.025339,1724.910067,ABCG
133207.0494,133234.8993,133231.0114,1724.482248,1724.847463,1724.880087,ABCG
133273.5567,133242.3723,133256.6915,1725.537792,1724.994518,1725.167367,ABCG
133214.8187,133239.4415,133221.2623,1724.3904,1724.902035,1724.605575,ABCG
133261.3239,133238.158,133261.7162,1725.491842,1724.920153,1725.404479,ABCG
133230.7321,133242.9095,133221.7802,1724.555321,1724.987422,1724.42319,ABCG
133245.5108,133235.8393,133257.2236,1725.189654,1724.831861,1725.487152,ABCG
